angles, -90, -90, 170, coords, -0.00000, -0.08306, -0.09903
angles, -90, -90, 175, coords, -0.00000, -0.08304, -0.09899
angles, -90, -90, 180, coords, -0.00000, -0.08302, -0.09896
angles, -90, -85, 0, coords, 0.00000, -1.99400, 0.45468
angles, -90, -85, 5, coords, 0.00000, -1.99663, 0.36745
angles, -90, -85, 10, coords, 0.00000, -1.99166, 0.28041
angles, -90, -85, 15, coords, 0.00000, -1.97913, 0.19420
angles, -90, -85, 20, coords, 0.00000, -1.95916, 0.10948
angles, -90, -85, 25, coords, 0.00000, -1.93191, 0.02689
angles, -90, -85, 30, coords, -0.00000, -1.89762, -0.05295
angles, -90, -85, 35, coords, -0.00000, -1.85654, -0.12946
angles, -90, -85, 40, coords, -0.00000, -1.80900, -0.20205
angles, -90, -85, 45, coords, -0.00000, -1.75537, -0.27020
angles, -90, -85, 50, coords, -0.00000, -1.69607, -0.33340
angles, -90, -85, 55, coords, -0.00000, -1.63154, -0.39119
angles, -90, -85, 60, coords, -0.00000, -1.56227, -0.44314
angles, -90, -85, 65, coords, -0.00000, -1.48878, -0.48888
angles, -90, -85, 70, coords, -0.00000, -1.41164, -0.52807
angles, -90, -85, 75, coords, -0.00000, -1.33140, -0.56043
angles, -90, -85, 80, coords, -0.00000, -1.24868, -0.58573
angles, -90, -85, 85, coords, -0.00000, -1.16409, -0.60377
angles, -90, -85, 90, coords, -0.00000, -1.07826, -0.61443
angles, -90, -85, 95, coords, -0.00000, -0.99182, -0.61763
angles, -90, -85, 100, coords, -0.00000, -0.90542, -0.61335
angles, -90, -85, 105, coords, -0.00000, -0.81969, -0.60163
angles, -90, -85, 110, coords, -0.00000, -0.73528, -0.58253
angles, -90, -85, 115, coords, -0.00000, -0.65280, -0.55621
angles, -90, -85, 120, coords, -0.00000, -0.57288, -0.52286
angles, -90, -85, 125, coords, -0.00000, -0.49611, -0.48271
angles, -90, -85, 130, coords, -0.00000, -0.42307, -0.43605
angles, -90, -85, 135, coords, -0.00000, -0.35430, -0.38324
angles, -90, -85, 140, coords, -0.00000, -0.29032, -0.32465
angles, -90, -85, 145, coords, -0.00000, -0.23162, -0.26071
angles, -90, -85, 150, coords, -0.00000, -0.17864, -0.19189
angles, -90, -85, 155, coords, -0.00000, -0.13180, -0.11870
angles, -90, -85, 160, coords, -0.00000, -0.11558, -0.08898
angles, -90, -85, 165, coords, -0.00000, -0.11603, -0.08870
angles, -90, -85, 170, coords, -0.00000, -0.11651, -0.08841
angles, -90, -85, 175, coords, -0.00000, -0.11700, -0.08810
angles, -90, -85, 180, coords, -0.00000, -0.11752, -0.08778
angles, -90, -80, 0, coords, 0.00000, -1.97289, 0.62808
angles, -90, -80, 5, coords, 0.00000, -1.98314, 0.54134
angles, -90, -80, 10, coords, 0.00000, -1.98578, 0.45412
angles, -90, -80, 15, coords, 0.00000, -1.98081, 0.36707
angles, -90, -80, 20, coords, 0.00000, -1.96828, 0.28086
angles, -90, -80, 25, coords, 0.00000, -1.94831, 0.19614
angles, -90, -80, 30, coords, 0.00000, -1.92107, 0.11355
angles, -90, -80, 35, coords, 0.00000, -1.88677, 0.03371
angles, -90, -80, 40, coords, -0.00000, -1.84569, -0.04280
angles, -90, -80, 45, coords, -0.00000, -1.79816, -0.11540
angles, -90, -80, 50, coords, -0.00000, -1.74452, -0.18355
angles, -90, -80, 55, coords, -0.00000, -1.68521, -0.24676
angles, -90, -80, 60, coords, -0.00000, -1.62068, -0.30455
angles, -90, -80, 65, coords, -0.00000, -1.55140, -0.35651
angles, -90, -80, 70, coords, -0.00000, -1.47791, -0.40225
angles, -90, -80, 75, coords, -0.00000, -1.40076, -0.44145
angles, -90, -80, 80, coords, -0.00000, -1.32052, -0.47381
angles, -90, -80, 85, coords, -0.00000, -1.23779, -0.49911
angles, -90, -80, 90, coords, -0.00000, -1.15319, -0.51716
angles, -90, -80, 95, coords, -0.00000, -1.06734, -0.52782
angles, -90, -80, 100, coords, -0.00000, -0.98090, -0.53103
angles, -90, -80, 105, coords, -0.00000, -0.89448, -0.52676
angles, -90, -80, 110, coords, -0.00000, -0.80874, -0.51504
angles, -90, -80, 115, coords, -0.00000, -0.72432, -0.49595
angles, -90, -80, 120, coords, -0.00000, -0.64183, -0.46964
angles, -90, -80, 125, coords, -0.00000, -0.56190, -0.43629
angles, -90, -80, 130, coords, -0.00000, -0.48512, -0.39614
angles, -90, -80, 135, coords, -0.00000, -0.41206, -0.34950
angles, -90, -80, 140, coords, -0.00000, -0.34328, -0.29668
angles, -90, -80, 145, coords, -0.00000, -0.27929, -0.23810
angles, -90, -80, 150, coords, -0.00000, -0.22058, -0.17416
angles, -90, -80, 155, coords, -0.00000, -0.16759, -0.10535
angles, -90, -80, 160, coords, -0.00000, -0.14327, -0.06802
angles, -90, -80, 165, coords, -0.00000, -0.14411, -0.06705
angles, -90, -80, 170, coords, -0.00000, -0.14497, -0.06602
angles, -90, -80, 175, coords, -0.00000, -0.14587, -0.06493
angles, -90, -80, 180, coords, -0.00000, -0.14679, -0.06377
angles, -90, -75, 0, coords, 0.00000, -1.93670, 0.79913
angles, -90, -75, 5, coords, 0.00000, -1.95450, 0.71354
angles, -90, -75, 10, coords, 0.00000, -1.96476, 0.62680
angles, -90, -75, 15, coords, 0.00000, -1.96740, 0.53958
angles, -90, -75, 20, coords, 0.00000, -1.96244, 0.45253
angles, -90, -75, 25, coords, 0.00000, -1.94992, 0.36632
angles, -90, -75, 30, coords, 0.00000, -1.92996, 0.28160
angles, -90, -75, 35, coords, 0.00000, -1.90272, 0.19901
angles, -90, -75, 40, coords, 0.00000, -1.86843, 0.11916
angles, -90, -75, 45, coords, 0.00000, -1.82735, 0.04264
angles, -90, -75, 50, coords, -0.00000, -1.77981, -0.02996
angles, -90, -75, 55, coords, -0.00000, -1.72618, -0.09812
angles, -90, -75, 60, coords, -0.00000, -1.66687, -0.16133
angles, -90, -75, 65, coords, -0.00000, -1.60232, -0.21913
angles, -90, -75, 70, coords, -0.00000, -1.53305, -0.27110
angles, -90, -75, 75, coords, -0.00000, -1.45955, -0.31685
angles, -90, -75, 80, coords, -0.00000, -1.38239, -0.35605
angles, -90, -75, 85, coords, -0.00000, -1.30214, -0.38843
angles, -90, -75, 90, coords, -0.00000, -1.21941, -0.41373
angles, -90, -75, 95, coords, -0.00000, -1.13480, -0.43179
angles, -90, -75, 100, coords, -0.00000, -1.04894, -0.44247
angles, -90, -75, 105, coords, -0.00000, -0.96249, -0.44569
angles, -90, -75, 110, coords, -0.00000, -0.87606, -0.44143
angles, -90, -75, 115, coords, -0.00000, -0.79031, -0.42971
angles, -90, -75, 120, coords, -0.00000, -0.70587, -0.41064
angles, -90, -75, 125, coords, -0.00000, -0.62337, -0.38433
angles, -90, -75, 130, coords, -0.00000, -0.54343, -0.35099
angles, -90, -75, 135, coords, -0.00000, -0.46663, -0.31085
angles, -90, -75, 140, coords, -0.00000, -0.39357, -0.26422
angles, -90, -75, 145, coords, -0.00000, -0.32477, -0.21141
angles, -90, -75, 150, coords, -0.00000, -0.26077, -0.15283
angles, -90, -75, 155, coords, -0.00000, -0.20204, -0.08890
angles, -90, -75, 160, coords, -0.00000, -0.16250, -0.03795
angles, -90, -75, 165, coords, -0.00000, -0.16330, -0.03582
angles, -90, -75, 170, coords, -0.00000, -0.16410, -0.03352
angles, -90, -75, 175, coords, -0.00000, -0.16490, -0.03103
angles, -90, -75, 180, coords, -0.00000, -0.16570, -0.02832
angles, -90, -70, 0, coords, 0.00000, -1.88566, 0.96650
angles, -90, -70, 5, coords, 0.00000, -1.91090, 0.88273
angles, -90, -70, 10, coords, 0.00000, -1.92872, 0.79714
angles, -90, -70, 15, coords, 0.00000, -1.93898, 0.71041
angles, -90, -70, 20, coords, 0.00000, -1.94164, 0.62318
angles, -90, -70, 25, coords, 0.00000, -1.93669, 0.53613
angles, -90, -70, 30, coords, 0.00000, -1.92418, 0.44992
angles, -90, -70, 35, coords, 0.00000, -1.90422, 0.36520
angles, -90, -70, 40, coords, 0.00000, -1.87699, 0.28260
angles, -90, -70, 45, coords, 0.00000, -1.84270, 0.20274
angles, -90, -70, 50, coords, 0.00000, -1.80163, 0.12622
angles, -90, -70, 55, coords, 0.00000, -1.75409, 0.05361
angles, -90, -70, 60, coords, -0.00000, -1.70046, -0.01456
angles, -90, -70, 65, coords, -0.00000, -1.64115, -0.07778
angles, -90, -70, 70, coords, -0.00000, -1.57661, -0.13559
angles, -90, -70, 75, coords, -0.00000, -1.50733, -0.18756
angles, -90, -70, 80, coords, -0.00000, -1.43383, -0.23333
angles, -90, -70, 85, coords, -0.00000, -1.35667, -0.27255
angles, -90, -70, 90, coords, -0.00000, -1.27641, -0.30493
angles, -90, -70, 95, coords, -0.00000, -1.19367, -0.33025
angles, -90, -70, 100, coords, -0.00000, -1.10905, -0.34832
angles, -90, -70, 105, coords, -0.00000, -1.02319, -0.35901
angles, -90, -70, 110, coords, -0.00000, -0.93672, -0.36225
angles, -90, -70, 115, coords, -0.00000, -0.85029, -0.35800
angles, -90, -70, 120, coords, -0.00000, -0.76453, -0.34630
angles, -90, -70, 125, coords, -0.00000, -0.68008, -0.32724
angles, -90, -70, 130, coords, -0.00000, -0.59756, -0.30095
angles, -90, -70, 135, coords, -0.00000, -0.51761, -0.26762
angles, -90, -70, 140, coords, -0.00000, -0.44080, -0.22749
angles, -90, -70, 145, coords, -0.00000, -0.36771, -0.18087
angles, -90, -70, 150, coords, -0.00000, -0.29890, -0.12808
angles, -90, -70, 155, coords, -0.00000, -0.23488, -0.06951
angles, -90, -70, 160, coords, -0.00000, -0.17615, -0.00559
angles, -90, -70, 165, coords, 0.00000, -0.16995, 0.00546
angles, -90, -70, 170, coords, 0.00000, -0.16989, 0.00941
angles, -90, -70, 175, coords, 0.00000, -0.16983, 0.01318
angles, -90, -70, 180, coords, 0.00000, -0.16978, 0.01678
angles, -90, -65, 0, coords, 0.00000, -1.82013, 1.12890
angles, -90, -65, 5, coords, 0.00000, -1.85264, 1.04759
angles, -90, -65, 10, coords, 0.00000, -1.87789, 0.96382
angles, -90, -65, 15, coords, 0.00000, -1.89572, 0.87824
angles, -90, -65, 20, coords, 0.00000, -1.90600, 0.79151
angles, -90, -65, 25, coords, 0.00000, -1.90867, 0.70428
angles, -90, -65, 30, coords, 0.00000, -1.90373, 0.61723
angles, -90, -65, 35, coords, 0.00000, -1.89124, 0.53102
angles, -90, -65, 40, coords, 0.00000, -1.87129, 0.44629
angles, -90, -65, 45, coords, 0.00000, -1.84407, 0.36369
angles, -90, -65, 50, coords, 0.00000, -1.80979, 0.28382
angles, -90, -65, 55, coords, 0.00000, -1.76873, 0.20730
angles, -90, -65, 60, coords, 0.00000, -1.72120, 0.13467
angles, -90, -65, 65, coords, 0.00000, -1.66757, 0.06650
angles, -90, -65, 70, coords, 0.00000, -1.60826, 0.00326
angles, -90, -65, 75, coords, -0.00000, -1.54372, -0.05456
angles, -90, -65, 80, coords, -0.00000, -1.47444, -0.10655
angles, -90, -65, 85, coords, -0.00000, -1.40094, -0.15233
angles, -90, -65, 90, coords, -0.00000, -1.32378, -0.19157
angles, -90, -65, 95, coords, -0.00000, -1.24352, -0.22397
angles, -90, -65, 100, coords, -0.00000, -1.16077, -0.24931
angles, -90, -65, 105, coords, -0.00000, -1.07615, -0.26740
angles, -90, -65, 110, coords, -0.00000, -0.99028, -0.27810
angles, -90, -65, 115, coords, -0.00000, -0.90380, -0.28135
angles, -90, -65, 120, coords, -0.00000, -0.81735, -0.27712
angles, -90, -65, 125, coords, -0.00000, -0.73158, -0.26544
angles, -90, -65, 130, coords, -0.00000, -0.64711, -0.24640
angles, -90, -65, 135, coords, -0.00000, -0.56459, -0.22012
angles, -90, -65, 140, coords, -0.00000, -0.48462, -0.18681
angles, -90, -65, 145, coords, -0.00000, -0.40779, -0.14670
angles, -90, -65, 150, coords, -0.00000, -0.33469, -0.10009
angles, -90, -65, 155, coords, -0.00000, -0.26587, -0.04731
angles, -90, -65, 160, coords, 0.00000, -0.20183, 0.01124
angles, -90, -65, 165, coords, 0.00000, -0.16997, 0.04585
angles, -90, -65, 170, coords, 0.00000, -0.16991, 0.04869
angles, -90, -65, 175, coords, 0.00000, -0.16986, 0.05141
angles, -90, -65, 180, coords, 0.00000, -0.16981, 0.05403
angles, -90, -60, 0, coords, 0.00000, -1.74058, 1.28507
angles, -90, -60, 5, coords, 0.00000, -1.78012, 1.20686
angles, -90, -60, 10, coords, 0.00000, -1.81264, 1.12555
angles, -90, -60, 15, coords, 0.00000, -1.83792, 1.04179
angles, -90, -60, 20, coords, 0.00000, -1.85576, 0.95622
angles, -90, -60, 25, coords, 0.00000, -1.86606, 0.86948
angles, -90, -60, 30, coords, 0.00000, -1.86875, 0.78226
angles, -90, -60, 35, coords, 0.00000, -1.86383, 0.69521
angles, -90, -60, 40, coords, 0.00000, -1.85135, 0.60899
angles, -90, -60, 45, coords, 0.00000, -1.83142, 0.52426
angles, -90, -60, 50, coords, 0.00000, -1.80421, 0.44165
angles, -90, -60, 55, coords, 0.00000, -1.76994, 0.36177
angles, -90, -60, 60, coords, 0.00000, -1.72888, 0.28524
angles, -90, -60, 65, coords, 0.00000, -1.68136, 0.21260
angles, -90, -60, 70, coords, 0.00000, -1.62774, 0.14441
angles, -90, -60, 75, coords, 0.00000, -1.56844, 0.08116
angles, -90, -60, 80, coords, 0.00000, -1.50391, 0.02332
angles, -90, -60, 85, coords, -0.00000, -1.43463, -0.02869
angles, -90, -60, 90, coords, -0.00000, -1.36113, -0.07448
angles, -90, -60, 95, coords, -0.00000, -1.28396, -0.11374
angles, -90, -60, 100, coords, -0.00000, -1.20370, -0.14616
angles, -90, -60, 105, coords, -0.00000, -1.12095, -0.17152
angles, -90, -60, 110, coords, -0.00000, -1.03632, -0.18963
angles, -90, -60, 115, coords, -0.00000, -0.95044, -0.20036
angles, -90, -60, 120, coords, -0.00000, -0.86395, -0.20363
angles, -90, -60, 125, coords, -0.00000, -0.77749, -0.19942
angles, -90, -60, 130, coords, -0.00000, -0.69171, -0.18776
angles, -90, -60, 135, coords, -0.00000, -0.60723, -0.16874
angles, -90, -60, 140, coords, -0.00000, -0.52469, -0.14248
angles, -90, -60, 145, coords, -0.00000, -0.44470, -0.10919
angles, -90, -60, 150, coords, -0.00000, -0.36786, -0.06910
angles, -90, -60, 155, coords, -0.00000, -0.29475, -0.02251
angles, -90, -60, 160, coords, 0.00000, -0.22590, 0.03025
angles, -90, -60, 165, coords, 0.00000, -0.16999, 0.08103
angles, -90, -60, 170, coords, 0.00000, -0.16994, 0.08306
angles, -90, -60, 175, coords, 0.00000, -0.16988, 0.08501
angles, -90, -60, 180, coords, 0.00000, -0.16983, 0.08691
angles, -90, -55, 0, coords, 0.00000, -1.64758, 1.43378
angles, -90, -55, 5, coords, 0.00000, -1.69387, 1.35928
angles, -90, -55, 10, coords, 0.00000, -1.73343, 1.28108
angles, -90, -55, 15, coords, 0.00000, -1.76598, 1.19979
angles, -90, -55, 20, coords, 0.00000, -1.79127, 1.11603
angles, -90, -55, 25, coords, 0.00000, -1.80914, 1.03046
angles, -90, -55, 30, coords, 0.00000, -1.81946, 0.94373
angles, -90, -55, 35, coords, 0.00000, -1.82217, 0.85651
angles, -90, -55, 40, coords, 0.00000, -1.81726, 0.76946
angles, -90, -55, 45, coords, 0.00000, -1.80480, 0.68324
angles, -90, -55, 50, coords, 0.00000, -1.78489, 0.59850
angles, -90, -55, 55, coords, 0.00000, -1.75769, 0.51588
angles, -90, -55, 60, coords, 0.00000, -1.72344, 0.43599
angles, -90, -55, 65, coords, 0.00000, -1.68240, 0.35945
angles, -90, -55, 70, coords, 0.00000, -1.63489, 0.28680
angles, -90, -55, 75, coords, 0.00000, -1.58128, 0.21859
angles, -90, -55, 80, coords, 0.00000, -1.52198, 0.15532
angles, -90, -55, 85, coords, 0.00000, -1.45745, 0.09747
angles, -90, -55, 90, coords, 0.00000, -1.38818, 0.04544
angles, -90, -55, 95, coords, -0.00000, -1.31468, -0.00038
angles, -90, -55, 100, coords, -0.00000, -1.23751, -0.03966
angles, -90, -55, 105, coords, -0.00000, -1.15725, -0.07210
angles, -90, -55, 110, coords, -0.00000, -1.07450, -0.09749
angles, -90, -55, 115, coords, -0.00000, -0.98986, -0.11562
angles, -90, -55, 120, coords, -0.00000, -0.90398, -0.12637
angles, -90, -55, 125, coords, -0.00000, -0.81748, -0.12967
angles, -90, -55, 130, coords, -0.00000, -0.73101, -0.12549
angles, -90, -55, 135, coords, -0.00000, -0.64522, -0.11385
angles, -90, -55, 140, coords, -0.00000, -0.56073, -0.09485
angles, -90, -55, 145, coords, -0.00000, -0.47817, -0.06862
angles, -90, -55, 150, coords, -0.00000, -0.39817, -0.03536
angles, -90, -55, 155, coords, 0.00000, -0.32131, 0.00471
angles, -90, -55, 160, coords, 0.00000, -0.24818, 0.05128
angles, -90, -55, 165, coords, 0.00000, -0.17931, 0.10402
angles, -90, -55, 170, coords, 0.00000, -0.16995, 0.11316
angles, -90, -55, 175, coords, 0.00000, -0.16990, 0.11457
angles, -90, -55, 180, coords, 0.00000, -0.16985, 0.11594
angles, -90, -50, 0, coords, 0.00000, -1.54183, 1.57386
angles, -90, -50, 5, coords, 0.00000, -1.59452, 1.50367
angles, -90, -50, 10, coords, 0.00000, -1.64083, 1.42919
angles, -90, -50, 15, coords, 0.00000, -1.68042, 1.35100
angles, -90, -50, 20, coords, 0.00000, -1.71299, 1.26972
angles, -90, -50, 25, coords, 0.00000, -1.73831, 1.18598
angles, -90, -50, 30, coords, 0.00000, -1.75620, 1.10041
angles, -90, -50, 35, coords, 0.00000, -1.76654, 1.01368
angles, -90, -50, 40, coords, 0.00000, -1.76928, 0.92646
angles, -90, -50, 45, coords, 0.00000, -1.76439, 0.83941
angles, -90, -50, 50, coords, 0.00000, -1.75195, 0.75318
angles, -90, -50, 55, coords, 0.00000, -1.73206, 0.66843
angles, -90, -50, 60, coords, 0.00000, -1.70488, 0.58580
angles, -90, -50, 65, coords, 0.00000, -1.67065, 0.50591
angles, -90, -50, 70, coords, 0.00000, -1.62962, 0.42935
angles, -90, -50, 75, coords, 0.00000, -1.58212, 0.35669
angles, -90, -50, 80, coords, 0.00000, -1.52853, 0.28846
angles, -90, -50, 85, coords, 0.00000, -1.46924, 0.22517
angles, -90, -50, 90, coords, 0.00000, -1.40472, 0.16729
angles, -90, -50, 95, coords, 0.00000, -1.33545, 0.11524
angles, -90, -50, 100, coords, 0.00000, -1.26196, 0.06940
angles, -90, -50, 105, coords, 0.00000, -1.18479, 0.03010
angles, -90, -50, 110, coords, -0.00000, -1.10453, -0.00237
angles, -90, -50, 115, coords, -0.00000, -1.02177, -0.02778
angles, -90, -50, 120, coords, -0.00000, -0.93713, -0.04595
angles, -90, -50, 125, coords, -0.00000, -0.85124, -0.05673
angles, -90, -50, 130, coords, -0.00000, -0.76474, -0.06005
angles, -90, -50, 135, coords, -0.00000, -0.67826, -0.05590
angles, -90, -50, 140, coords, -0.00000, -0.59245, -0.04429
angles, -90, -50, 145, coords, -0.00000, -0.50795, -0.02532
angles, -90, -50, 150, coords, 0.00000, -0.42538, 0.00088
angles, -90, -50, 155, coords, 0.00000, -0.34536, 0.03412
angles, -90, -50, 160, coords, 0.00000, -0.26849, 0.07416
angles, -90, -50, 165, coords, 0.00000, -0.19533, 0.12071
angles, -90, -50, 170, coords, 0.00000, -0.16997, 0.13968
angles, -90, -50, 175, coords, 0.00000, -0.16992, 0.14070
angles, -90, -50, 180, coords, 0.00000, -0.16987, 0.14170
angles, -90, -45, 0, coords, 0.00000, -1.42412, 1.70422
angles, -90, -45, 5, coords, 0.00000, -1.48282, 1.63889
angles, -90, -45, 10, coords, 0.00000, -1.53554, 1.56872
angles, -90, -45, 15, coords, 0.00000, -1.58187, 1.49425
angles, -90, -45, 20, coords, 0.00000, -1.62149, 1.41608
angles, -90, -45, 25, coords, 0.00000, -1.65408, 1.33481
angles, -90, -45, 30, coords, 0.00000, -1.67943, 1.25107
angles, -90, -45, 35, coords, 0.00000, -1.69735, 1.16552
angles, -90, -45, 40, coords, 0.00000, -1.70772, 1.07879
angles, -90, -45, 45, coords, 0.00000, -1.71048, 0.99157
angles, -90, -45, 50, coords, 0.00000, -1.70562, 0.90451
angles, -90, -45, 55, coords, 0.00000, -1.69320, 0.81828
angles, -90, -45, 60, coords, 0.00000, -1.67333, 0.73353
angles, -90, -45, 65, coords, 0.00000, -1.64617, 0.65089
angles, -90, -45, 70, coords, 0.00000, -1.61195, 0.57098
angles, -90, -45, 75, coords, 0.00000, -1.57094, 0.49441
angles, -90, -45, 80, coords, 0.00000, -1.52346, 0.42172
angles, -90, -45, 85, coords, 0.00000, -1.46988, 0.35348
angles, -90, -45, 90, coords, 0.00000, -1.41061, 0.29017
angles, -90, -45, 95, coords, 0.00000, -1.34610, 0.23227
angles, -90, -45, 100, coords, 0.00000, -1.27684, 0.18019
angles, -90, -45, 105, coords, 0.00000, -1.20335, 0.13432
angles, -90, -45, 110, coords, 0.00000, -1.12619, 0.09499
angles, -90, -45, 115, coords, 0.00000, -1.04593, 0.06249
angles, -90, -45, 120, coords, 0.00000, -0.96317, 0.03705
angles, -90, -45, 125, coords, 0.00000, -0.87853, 0.01886
angles, -90, -45, 130, coords, 0.00000, -0.79264, 0.00804
angles, -90, -45, 135, coords, 0.00000, -0.70612, 0.00468
angles, -90, -45, 140, coords, 0.00000, -0.61964, 0.00881
angles, -90, -45, 145, coords, 0.00000, -0.53382, 0.02038
angles, -90, -45, 150, coords, 0.00000, -0.44930, 0.03932
angles, -90, -45, 155, coords, 0.00000, -0.36672, 0.06549
angles, -90, -45, 160, coords, 0.00000, -0.28668, 0.09871
angles, -90, -45, 165, coords, 0.00000, -0.20979, 0.13872
angles, -90, -45, 170, coords, 0.00000, -0.16998, 0.16326
angles, -90, -45, 175, coords, 0.00000, -0.16993, 0.16401
angles, -90, -45, 180, coords, 0.00000, -0.16988, 0.16474
angles, -90, -40, 0, coords, 0.00000, -1.29535, 1.82383
angles, -90, -40, 5, coords, 0.00000, -1.35961, 1.76387
angles, -90, -40, 10, coords, 0.00000, -1.41834, 1.69856
angles, -90, -40, 15, coords, 0.00000, -1.47108, 1.62841
angles, -90, -40, 20, coords, 0.00000, -1.51744, 1.55396
angles, -90, -40, 25, coords, 0.00000, -1.55708, 1.47581
angles, -90, -40, 30, coords, 0.00000, -1.58971, 1.39455
angles, -90, -40, 35, coords, 0.00000, -1.61508, 1.31083
angles, -90, -40, 40, coords, 0.00000, -1.63303, 1.22527
angles, -90, -40, 45, coords, 0.00000, -1.64343, 1.13855
angles, -90, -40, 50, coords, 0.00000, -1.64621, 1.05133
angles, -90, -40, 55, coords, 0.00000, -1.64138, 0.96427
angles, -90, -40, 60, coords, 0.00000, -1.62898, 0.87804
angles, -90, -40, 65, coords, 0.00000, -1.60914, 0.79328
angles, -90, -40, 70, coords, 0.00000, -1.58201, 0.71063
angles, -90, -40, 75, coords, 0.00000, -1.54781, 0.63071
angles, -90, -40, 80, coords, 0.00000, -1.50682, 0.55411
angles, -90, -40, 85, coords, 0.00000, -1.45936, 0.48141
angles, -90, -40, 90, coords, 0.00000, -1.40579, 0.41314
angles, -90, -40, 95, coords, 0.00000, -1.34654, 0.34981
angles, -90, -40, 100, coords, 0.00000, -1.28204, 0.29188
angles, -90, -40, 105, coords, 0.00000, -1.21279, 0.23978
angles, -90, -40, 110, coords, 0.00000, -1.13931, 0.19388
angles, -90, -40, 115, coords, 0.00000, -1.06215, 0.15452
angles, -90, -40, 120, coords, 0.00000, -0.98190, 0.12198
angles, -90, -40, 125, coords, 0.00000, -0.89914, 0.09651
angles, -90, -40, 130, coords, 0.00000, -0.81450, 0.07828
angles, -90, -40, 135, coords, 0.00000, -0.72860, 0.06743
angles, -90, -40, 140, coords, 0.00000, -0.64208, 0.06404
angles, -90, -40, 145, coords, 0.00000, -0.55558, 0.06813
angles, -90, -40, 150, coords, 0.00000, -0.46975, 0.07967
angles, -90, -40, 155, coords, 0.00000, -0.38522, 0.09858
angles, -90, -40, 160, coords, 0.00000, -0.30262, 0.12472
angles, -90, -40, 165, coords, 0.00000, -0.22257, 0.15790
angles, -90, -40, 170, coords, 0.00000, -0.16999, 0.18448
angles, -90, -40, 175, coords, 0.00000, -0.16994, 0.18503
angles, -90, -40, 180, coords, 0.00000, -0.16989, 0.18558
angles, -90, -35, 0, coords, 0.00000, -1.15649, 1.93172
angles, -90, -35, 5, coords, 0.00000, -1.22582, 1.87763
angles, -90, -35, 10, coords, 0.00000, -1.29011, 1.81770
angles, -90, -35, 15, coords, 0.00000, -1.34886, 1.75242
angles, -90, -35, 20, coords, 0.00000, -1.40163, 1.68229
angles, -90, -35, 25, coords, 0.00000, -1.44802, 1.60786
angles, -90, -35, 30, coords, 0.00000, -1.48769, 1.52972
angles, -90, -35, 35, coords, 0.00000, -1.52035, 1.44848
angles, -90, -35, 40, coords, 0.00000, -1.54576, 1.36476
angles, -90, -35, 45, coords, 0.00000, -1.56373, 1.27922
angles, -90, -35, 50, coords, 0.00000, -1.57416, 1.19251
angles, -90, -35, 55, coords, 0.00000, -1.57697, 1.10529
angles, -90, -35, 60, coords, 0.00000, -1.57217, 1.01822
angles, -90, -35, 65, coords, 0.00000, -1.55980, 0.93198
angles, -90, -35, 70, coords, 0.00000, -1.53998, 0.84721
angles, -90, -35, 75, coords, 0.00000, -1.51288, 0.76455
angles, -90, -35, 80, coords, 0.00000, -1.47871, 0.68461
